date,open,high,low,close,volume,openinterest
20050310,0.5031,0.5031,0.4752,0.4815,31441.45,
20050311,0.4786,0.4835,0.4756,0.4806,9086.07,
20050314,0.481,0.485,0.4707,0.4825,13859.59,
20050315,0.4835,0.4845,0.4688,0.4698,6483.0,
20050316,0.4653,0.4712,0.4516,0.4521,10649.82,
20050317,0.4521,0.4565,0.4315,0.4418,22360.46,
20050318,0.4398,0.4462,0.4329,0.4442,8827.84,
20050321,0.4442,0.4477,0.4418,0.4457,6109.2,
20050322,0.4457,0.4467,0.4329,0.4398,8728.8,
20050323,0.4369,0.4432,0.4369,0.4388,6161.16,
20050324,0.4369,0.4413,0.4221,0.4408,7488.79,
20050325,0.4408,0.4467,0.4364,0.4432,8296.01,
20050328,0.4452,0.4477,0.4374,0.4457,3607.13,
20050330,0.4457,0.4477,0.4349,0.4418,6455.93,
20050331,0.4393,0.4452,0.4324,0.4418,3288.22,
20050401,0.4442,0.4688,0.4442,0.4639,12807.51,
20050404,0.4619,0.4619,0.4526,0.4565,4975.4,
20050405,0.4531,0.4565,0.4383,0.4442,4955.6,
20050406,0.4369,0.4531,0.4369,0.4491,13097.75,
20050407,0.4491,0.4575,0.4491,0.455,14974.76,
20050408,0.4555,0.4688,0.453,0.4688,12806.95,
20050411,0.4683,0.4734,0.4586,0.4673,9929.84,
20050412,0.4606,0.4668,0.4596,0.4632,5670.0,
20050413,0.4637,0.4775,0.4632,0.4709,17667.02,
20050414,0.4729,0.4842,0.4704,0.4796,9977.3,
20050415,0.478,0.478,0.4617,0.4653,9055.95,
20050418,0.4653,0.4658,0.4596,0.4653,5332.95,
20050419,0.4622,0.4837,0.4622,0.4816,14042.0,
20050420,0.4816,0.4924,0.4755,0.4903,15543.96,
20050421,0.4888,0.4914,0.4806,0.4827,14349.12,
20050422,0.4775,0.4939,0.4775,0.4893,9084.49,
20050425,0.4908,0.5052,0.4847,0.5047,17177.0,
20050426,0.5098,0.5154,0.5016,0.5077,17465.06,
20050427,0.5077,0.5349,0.5077,0.5323,34119.86,
20050428,0.5297,0.5374,0.5246,0.5328,17728.49,
20050429,0.5313,0.5313,0.5169,0.5216,7340.98,
20050509,0.5169,0.5175,0.4867,0.5118,15047.51,
20050510,0.5113,0.5159,0.5016,0.5159,4161.43,
20050511,0.5134,0.5221,0.5134,0.5169,2907.91,
20050512,0.5221,0.5221,0.5021,0.5047,15178.6,
20050513,0.4954,0.5118,0.4954,0.5047,7275.32,
20050516,0.5016,0.5134,0.4949,0.5118,13424.25,
20050517,0.5047,0.5159,0.5016,0.5088,4879.35,
20050518,0.5093,0.5118,0.497,0.5072,6145.05,
20050519,0.5016,0.5093,0.5006,0.5057,896.27,
20050520,0.5057,0.5297,0.5042,0.5231,8917.47,
20050523,0.5216,0.5221,0.5057,0.5159,6567.62,
20050524,0.5113,0.5292,0.5113,0.5175,9400.93,
20050525,0.5221,0.5256,0.5144,0.5251,8431.56,
20050526,0.5093,0.5246,0.5093,0.5113,3301.4,
20050527,0.5047,0.521,0.4811,0.4821,17749.5,
20050531,0.4811,0.4862,0.4622,0.4806,7527.0,
20050601,0.4796,0.4806,0.4704,0.475,9039.2,
20050602,0.475,0.475,0.4458,0.454,8655.42,
20050603,0.4545,0.4647,0.4468,0.4617,5228.06,
20050606,0.4617,0.4714,0.456,0.4709,6299.68,
20050607,0.4688,0.5016,0.4683,0.4734,10244.85,
20050608,0.4775,0.5057,0.477,0.5031,15128.75,
20050609,0.5016,0.5016,0.4903,0.499,13503.71,
20050610,0.4939,0.5006,0.4888,0.4965,7525.71,
20050613,0.497,0.5006,0.4867,0.4949,3683.93,
20050614,0.4975,0.499,0.4908,0.4908,3259.0,
20050615,0.4903,0.4903,0.4821,0.4873,2821.95,
20050616,0.4734,0.496,0.4734,0.4944,3938.47,
20050617,0.4944,0.5016,0.4939,0.496,12095.95,
20050620,0.4965,0.5185,0.4914,0.518,15347.09,
20050621,0.5118,0.5175,0.5067,0.5113,10076.8,
20050622,0.5108,0.5297,0.5108,0.5216,12129.77,
20050623,0.5221,0.5313,0.5195,0.5226,11075.89,
20050624,0.5169,0.521,0.5067,0.5118,2910.95,
20050627,0.5123,0.5241,0.5123,0.5149,2863.9,
20050628,0.518,0.5267,0.5118,0.5221,4278.91,
20050629,0.5221,0.5231,0.5164,0.5216,1854.77,
20050630,0.5216,0.5374,0.521,0.5226,11744.89,
20050701,0.5175,0.5246,0.5088,0.5159,3775.03,
20050704,0.5216,0.5216,0.5036,0.5113,3221.58,
20050705,0.5185,0.5185,0.5057,0.5118,1156.5,
20050706,0.5108,0.5134,0.4965,0.5103,4353.71,
20050707,0.5082,0.5118,0.5042,0.5118,669.69,
20050708,0.5113,0.5113,0.4975,0.5088,2447.4,
20050711,0.5108,0.5185,0.5098,0.5144,13058.07,
20050712,0.5159,0.5262,0.5088,0.5231,9739.5,
20050713,0.5231,0.5231,0.5144,0.5221,3156.24,
20050714,0.5246,0.5323,0.5195,0.5292,6752.48,
20050715,0.5297,0.5369,0.5226,0.5236,7718.52,
20050718,0.5221,0.5303,0.5123,0.5272,4318.68,
20050719,0.5272,0.5303,0.521,0.5272,2390.86,
20050720,0.5282,0.5313,0.5221,0.5267,6331.5,
20050721,0.5297,0.5297,0.5195,0.5282,1843.9,
20050722,0.5246,0.5297,0.4965,0.5175,32409.93,
20050725,0.5067,0.5118,0.4939,0.497,19749.01,
20050726,0.497,0.5088,0.4949,0.5067,18582.15,
20050727,0.5067,0.5308,0.5067,0.5251,8058.51,
20050728,0.5246,0.54,0.5221,0.5323,11806.46,
20050729,0.5318,0.5343,0.5272,0.5333,4056.65,
20050801,0.5349,0.539,0.5323,0.5369,6096.84,
20050802,0.542,0.542,0.5272,0.5395,3053.68,
20050803,0.5379,0.54,0.5313,0.5354,4178.06,
20050804,0.5277,0.5323,0.5169,0.5272,12951.15,
20050805,0.5272,0.5349,0.5098,0.5118,40864.5,
20050808,0.5118,0.5195,0.5016,0.5118,45447.26,
20050809,0.5108,0.5175,0.5067,0.5149,10260.71,
20050810,0.5149,0.5175,0.5093,0.5149,9332.16,
20050811,0.5149,0.5246,0.5139,0.5216,26618.46,
20050812,0.5221,0.5282,0.5113,0.5154,19889.28,
20050815,0.5144,0.521,0.5108,0.521,9090.43,
20050816,0.521,0.5441,0.5169,0.5415,37092.75,
20050817,0.5374,0.5528,0.5354,0.5517,25656.72,
20050818,0.5502,0.5553,0.5297,0.5338,34075.59,
20050819,0.5338,0.5446,0.5297,0.542,19495.65,
20050822,0.5446,0.5517,0.5359,0.5451,15845.77,
20050823,0.5502,0.5507,0.539,0.5451,3990.36,
20050824,0.5528,0.562,0.5502,0.5538,15791.86,
20050825,0.5538,0.5564,0.54,0.5425,14545.15,
20050826,0.542,0.5471,0.5374,0.5446,5129.07,
20050829,0.543,0.5502,0.5359,0.5374,2894.68,
20050830,0.5323,0.5374,0.5272,0.5359,6670.11,
20050831,0.5333,0.5405,0.5313,0.5395,3608.84,
20050901,0.54,0.5553,0.5374,0.5528,13507.28,
20050902,0.5528,0.5645,0.5477,0.5625,15023.83,
20050905,0.5605,0.5615,0.5492,0.5605,4904.18,
20050906,0.5605,0.5605,0.5502,0.5538,8043.93,
20050907,0.5538,0.5697,0.5507,0.5651,10077.86,
20050908,0.5651,0.5676,0.5584,0.5656,4001.92,
20050909,0.5656,0.5656,0.5548,0.5594,4135.75,
20050912,0.5579,0.5605,0.5502,0.5543,7823.36,
20050913,0.5528,0.5594,0.5523,0.5579,10238.07,
20050914,0.5584,0.5656,0.5543,0.5656,5064.31,
20050915,0.5656,0.5656,0.5543,0.5564,5264.0,
20050916,0.5579,0.5651,0.5564,0.563,5700.15,
20050919,0.5635,0.564,0.5558,0.561,3502.71,
20050920,0.5594,0.5625,0.5492,0.5507,3093.12,
20050921,0.5487,0.5507,0.5364,0.5466,18686.05,
20050922,0.5374,0.5466,0.5369,0.5441,5411.85,
20050923,0.54,0.5451,0.5323,0.541,6876.05,
20050926,0.5287,0.541,0.5287,0.5318,11017.41,
20050927,0.5297,0.5297,0.5072,0.5118,16724.54,
20050928,0.5093,0.521,0.5072,0.5134,3711.38,
20050929,0.5118,0.5241,0.5118,0.5164,3011.61,
20050930,0.5164,0.5221,0.5159,0.5159,4349.64,
20051010,0.5118,0.5118,0.5067,0.5108,1957.7,
20051011,0.5108,0.5169,0.5082,0.5139,3996.0,
20051012,0.5118,0.5118,0.5042,0.5082,8956.6,
20051013,0.5072,0.5113,0.4929,0.5021,16999.0,
20051014,0.5016,0.5057,0.4903,0.4985,14145.99,
20051017,0.4985,0.5006,0.4908,0.4985,3554.96,
20051018,0.497,0.5026,0.4857,0.4939,15416.64,
20051019,0.4939,0.5011,0.4903,0.5001,2292.6,
20051020,0.497,0.5001,0.4862,0.4995,3417.09,
20051021,0.4995,0.5026,0.4929,0.4995,5415.57,
20051024,0.5026,0.5026,0.4949,0.4995,2133.97,
20051025,0.5016,0.5052,0.4842,0.4883,7514.27,
20051026,0.499,0.499,0.4821,0.4837,6567.49,
20051027,0.4837,0.4934,0.4745,0.477,9938.99,
20051028,0.4775,0.4852,0.4734,0.4832,5946.9,
20051031,0.4796,0.4888,0.474,0.4883,11118.0,
20051101,0.4842,0.4873,0.4811,0.4873,2613.44,
20051102,0.4857,0.4914,0.4857,0.4908,1651.63,
20051103,0.4893,0.4908,0.4786,0.4847,3554.94,
20051104,0.4801,0.4847,0.4693,0.4842,9695.39,
20051107,0.4842,0.4857,0.476,0.4857,4091.4,
20051108,0.4837,0.4862,0.4786,0.4852,921.56,
20051109,0.4888,0.5001,0.4862,0.4914,10000.76,
20051110,0.4975,0.4975,0.4837,0.4862,2749.08,
20051111,0.476,0.4883,0.476,0.4873,1053.8,
20051114,0.4832,0.4862,0.4816,0.4862,957.48,
20051115,0.4827,0.4862,0.4801,0.4811,1384.0,
20051116,0.4775,0.4832,0.4775,0.4811,1711.93,
20051117,0.4801,0.4898,0.4719,0.4873,5339.19,
20051118,0.4847,0.4985,0.4847,0.4919,5690.28,
20051121,0.4914,0.4944,0.4888,0.4929,3454.11,
20051122,0.4914,0.4934,0.4888,0.4929,2052.41,
20051123,0.4903,0.499,0.4903,0.497,1651.27,
20051124,0.497,0.5011,0.4903,0.4914,4310.85,
20051125,0.4914,0.4914,0.4852,0.4888,2077.5,
20051128,0.4878,0.4914,0.4852,0.4873,1834.71,
20051129,0.4888,0.4888,0.4811,0.4847,769.3,
20051130,0.477,0.4786,0.4453,0.475,5931.37,
20051201,0.475,0.475,0.4627,0.4729,3842.66,
20051202,0.4709,0.475,0.4642,0.474,4294.78,
20051205,0.4668,0.4719,0.4658,0.4699,737.55,
20051206,0.4612,0.4729,0.4612,0.4724,945.08,
20051207,0.4719,0.4775,0.4709,0.4734,1018.33,
20051208,0.4719,0.4965,0.4719,0.4791,5407.41,
20051209,0.4827,0.4914,0.476,0.4898,6017.0,
20051212,0.4898,0.4898,0.4806,0.4852,5460.68,
20051213,0.4862,0.4908,0.4837,0.4903,6816.67,
20051214,0.4914,0.5067,0.4842,0.5006,9384.73,
20051215,0.5006,0.5123,0.5006,0.5113,37261.64,
20051216,0.5072,0.5195,0.5047,0.5195,26298.29,
20051219,0.519,0.5231,0.5129,0.5195,1606.52,
20051220,0.5134,0.5195,0.5118,0.5159,4804.15,
20051221,0.5164,0.519,0.5093,0.5154,8402.79,
20051222,0.5164,0.5349,0.5108,0.5308,11694.51,
20060105,0.584,0.584,0.5779,0.584,104096.38,
20060106,0.6034,0.6173,0.5937,0.6147,74098.91,
20060109,0.6152,0.6168,0.5988,0.6106,32629.35,
20060110,0.6116,0.6116,0.5983,0.6024,43530.48,
20060111,0.6091,0.6372,0.5988,0.6024,31134.94,
20060112,0.6091,0.6306,0.605,0.6255,32781.41,
20060113,0.6244,0.6244,0.604,0.6086,21058.75,
20060116,0.6086,0.6193,0.604,0.6081,20342.07,
20060117,0.604,0.6116,0.5993,0.6019,9697.67,
20060118,0.5988,0.6086,0.5978,0.604,19207.5,
20060119,0.605,0.6157,0.6014,0.6096,9543.04,
20060120,0.6096,0.6168,0.5963,0.6142,22184.95,
20060123,0.6142,0.6193,0.6045,0.6075,10355.0,
20060124,0.6065,0.6132,0.5922,0.5932,15741.77,
20060125,0.5937,0.5993,0.5784,0.584,23089.96,
20060206,0.5927,0.606,0.586,0.6029,11130.94,
20060207,0.6045,0.6168,0.6034,0.6096,16859.98,
20060208,0.6142,0.6162,0.604,0.606,15593.29,
20060209,0.6055,0.6055,0.5886,0.5983,13529.55,
20060210,0.5937,0.6101,0.5922,0.6086,7141.95,
20060213,0.604,0.6081,0.5937,0.6065,3394.39,
20060214,0.607,0.6244,0.5988,0.6147,44930.17,
20060215,0.6183,0.6526,0.6147,0.6459,52526.64,
20060216,0.6408,0.6521,0.6306,0.6326,42360.48,
20060217,0.6168,0.6536,0.6168,0.6413,27439.09,
20060220,0.6398,0.6654,0.6295,0.6557,40993.56,
20060308,0.6292,0.6468,0.6208,0.6221,43631.22,
20060309,0.6208,0.6403,0.5915,0.6305,17088.74,
20060310,0.6273,0.6416,0.6266,0.637,18707.66,
20060313,0.6383,0.6422,0.6305,0.6377,13085.76,
20060314,0.6377,0.6578,0.6247,0.6559,20261.78,
20060315,0.6513,0.676,0.6468,0.6728,16774.33,
20060316,0.6747,0.6968,0.6695,0.689,18552.46,
20060317,0.6877,0.702,0.6845,0.691,20080.81,
20060320,0.6897,0.7085,0.6806,0.7033,10393.39,
20060321,0.7014,0.7183,0.689,0.6897,11882.54,
20060322,0.689,0.7001,0.6877,0.689,21013.3,
20060323,0.689,0.6936,0.6734,0.6806,23449.1,
20060324,0.6812,0.6955,0.6682,0.6793,31337.81,
20060327,0.6793,0.689,0.6591,0.6689,26105.32,
20060328,0.6695,0.6923,0.6689,0.6877,23472.64,
20060329,0.689,0.6962,0.6806,0.6916,18220.25,
20060330,0.6923,0.6949,0.6702,0.6754,25934.41,
20060331,0.6728,0.6877,0.6617,0.6877,14125.33,
20060403,0.689,0.6897,0.6734,0.6884,21892.07,
20060404,0.689,0.7215,0.689,0.7202,35433.99,
20060405,0.7215,0.741,0.7215,0.7261,32867.12,
20060406,0.7267,0.728,0.702,0.7163,23097.35,
20060407,0.715,0.728,0.7027,0.7254,28345.34,
20060410,0.728,0.7664,0.7254,0.7618,34991.1,
20060411,0.78,0.7924,0.7605,0.7735,33745.62,
20060412,0.7735,0.7787,0.7488,0.7501,20619.59,
20060413,0.7495,0.756,0.715,0.7209,30607.67,
20060414,0.7183,0.7592,0.717,0.7586,25040.26,
20060417,0.754,0.7696,0.7443,0.7469,24114.13,
20060418,0.754,0.7599,0.7293,0.7332,14019.05,
20060419,0.7345,0.7462,0.728,0.7287,22488.24,
20060420,0.7293,0.7443,0.7254,0.728,27248.71,
20060421,0.728,0.7638,0.7189,0.7605,41634.07,
20060424,0.7605,0.7605,0.7209,0.7235,46720.18,
20060425,0.7248,0.7248,0.6708,0.676,53447.47,
20060426,0.678,0.7235,0.678,0.6968,58910.4,
20060427,0.6955,0.7014,0.6786,0.6851,40947.83,
20060428,0.6825,0.7111,0.6747,0.7001,38354.16,
20060508,0.7053,0.73,0.6929,0.728,110368.02,
20060509,0.7313,0.782,0.7313,0.7586,88922.26,
20060510,0.7651,0.767,0.7313,0.7371,124063.73,
20060512,0.7157,0.7287,0.6975,0.7215,113366.04,
20060515,0.7345,0.7397,0.6942,0.7215,182284.87,
20060516,0.7222,0.7638,0.6994,0.7469,204447.11,
20060517,0.7475,0.767,0.7345,0.7579,158904.9,
20060518,0.7586,0.8008,0.7443,0.7878,185044.2,
20060519,0.7995,0.8151,0.7735,0.7989,153552.87,
20060522,0.806,0.8392,0.806,0.8333,197583.77,
20060523,0.8255,0.8255,0.7735,0.7735,109445.7,
20060524,0.7742,0.795,0.7475,0.7592,107225.17,
20060525,0.7605,0.7755,0.756,0.7683,47995.35,
20060526,0.767,0.7885,0.767,0.7787,68659.49,
20060529,0.78,0.7917,0.7683,0.7807,80777.05,
20060530,0.782,0.7852,0.7579,0.7722,80933.8,
20060531,0.7703,0.7898,0.7651,0.7722,69443.56,
20060601,0.7729,0.7904,0.767,0.7898,88195.5,
20060602,0.793,0.8496,0.7865,0.8229,170994.81,
20060605,0.8223,0.834,0.7995,0.832,88056.19,
20060606,0.8268,0.8366,0.8093,0.8145,60677.92,
20060607,0.8119,0.8119,0.7508,0.7514,81662.94,
20060608,0.7469,0.7605,0.7358,0.7527,60089.14,
20060609,0.7573,0.7677,0.7345,0.7352,61316.76,
20060612,0.7319,0.756,0.7254,0.7553,57179.18,
20060613,0.7553,0.7898,0.7553,0.782,82525.85,
20060614,0.78,0.782,0.767,0.7742,25817.07,
20060615,0.7755,0.8099,0.7755,0.7852,40828.04,
20060616,0.7891,0.8041,0.7807,0.7891,51508.34,
20060619,0.7852,0.8099,0.78,0.7989,51024.34,
20060620,0.8008,0.8177,0.7956,0.8015,45064.55,
20060621,0.8015,0.8112,0.7833,0.7872,39353.61,
20060622,0.7852,0.7917,0.7794,0.7826,28860.75,
20060623,0.78,0.7904,0.78,0.7891,28831.29,
20060626,0.7917,0.8275,0.7917,0.8184,75684.48,
20060627,0.8223,0.8288,0.8073,0.8229,43716.25,
20060628,0.8242,0.8548,0.821,0.8411,86243.88,
20060629,0.8411,0.9061,0.8385,0.8951,122060.32,
20060630,0.8951,0.9035,0.884,0.8931,73616.05,
20060703,0.8925,0.9217,0.8892,0.912,56939.51,
20060704,0.91,0.9165,0.8905,0.8957,69355.09,
20060705,0.91,0.938,0.8957,0.9321,109240.92,
20060706,0.9406,0.9588,0.9263,0.949,69763.2,
20060707,0.9516,0.9575,0.9308,0.9503,63479.87,
20060710,0.9594,0.9945,0.9594,0.9887,99506.1,
20060711,0.9897,0.9987,0.9416,0.9607,146899.06,
20060712,0.9566,0.9677,0.9396,0.9576,96794.47,
20060713,0.9556,0.9566,0.8615,0.8615,186247.06,
20060714,0.8585,0.8965,0.8414,0.8795,97888.07,
20060717,0.8785,0.8995,0.8715,0.8905,54870.51,
20060718,0.8905,0.8925,0.8605,0.8745,63420.67,
20060719,0.8715,0.8715,0.8425,0.8435,66269.24,
20060720,0.8455,0.8595,0.8344,0.8525,37321.76,
20060721,0.8515,0.8635,0.8475,0.8525,32594.62,
20060724,0.8445,0.8445,0.8264,0.8344,46421.01,
20060725,0.8344,0.8545,0.8264,0.8545,123997.02,
20060726,0.8565,0.8865,0.8565,0.8815,112894.33,
20060727,0.8815,0.8895,0.8675,0.8805,82018.86,
20060728,0.8765,0.8815,0.8515,0.8615,59184.95,
20060731,0.8555,0.8565,0.8114,0.8164,52983.36,
20060801,0.8164,0.8304,0.8134,0.8214,46001.81,
20060802,0.8294,0.8294,0.8034,0.8144,31883.8,
20060803,0.8154,0.8294,0.8134,0.8194,19202.66,
20060804,0.8204,0.8314,0.8074,0.8084,34106.15,
20060807,0.8044,0.8044,0.7813,0.7813,34779.69,
20060808,0.7894,0.8044,0.7823,0.8004,37697.95,
20060809,0.8024,0.8064,0.7874,0.7934,29265.76,
20060810,0.7964,0.8214,0.7954,0.8194,41986.14,
20060811,0.8214,0.8254,0.8164,0.8194,27335.09,
20060814,0.8194,0.8244,0.7864,0.7914,29869.62,
20060815,0.7944,0.7964,0.7813,0.7914,51323.4,
20060816,0.7974,0.8194,0.7944,0.8194,37384.67,
20060817,0.8164,0.8164,0.7964,0.8034,21447.64,
20060818,0.8024,0.8094,0.7984,0.7994,16042.69,
20060821,0.7713,0.7954,0.7613,0.7954,22574.13,
20060822,0.7904,0.8084,0.7894,0.8024,21433.51,
20060823,0.8044,0.8074,0.7924,0.7974,25309.04,
20060824,0.7954,0.7974,0.7854,0.7934,17247.62,
20060825,0.7914,0.8034,0.7874,0.7994,27031.71,
20060828,0.8004,0.8164,0.8004,0.8154,40749.1,
20060829,0.8184,0.8455,0.8184,0.8264,63075.57,
20060830,0.8214,0.8294,0.8164,0.8244,23087.84,
20060831,0.8244,0.8344,0.8204,0.8234,26109.94,
20060901,0.8234,0.8445,0.8184,0.8214,43526.37,
20060904,0.8224,0.8264,0.8134,0.8264,24142.41,
20060905,0.8264,0.8384,0.8224,0.8284,28351.44,
20060906,0.8264,0.8324,0.8204,0.8214,33926.67,
20060907,0.8224,0.8254,0.8054,0.8064,38518.49,
20060911,0.8064,0.8224,0.8004,0.8024,42236.88,
20060912,0.8024,0.8084,0.7974,0.8024,43920.14,
20060913,0.8014,0.8044,0.7914,0.7944,39751.09,
20060914,0.7944,0.7954,0.7813,0.7874,37207.06,
20060915,0.7874,0.8054,0.7813,0.7984,41336.76,
20060918,0.8024,0.8204,0.8024,0.8194,41229.21,
20060919,0.8264,0.8274,0.8134,0.8184,46260.41,
20060920,0.8114,0.8194,0.8014,0.8064,39733.83,
20060921,0.8074,0.8174,0.8054,0.8124,40195.44,
20060922,0.8144,0.8144,0.7964,0.7974,28369.06,
20060925,0.7974,0.8004,0.7844,0.7894,22890.9,
20060926,0.7914,0.7914,0.7823,0.7864,25978.16,
20060927,0.7874,0.7924,0.7743,0.7803,46146.11,
20060928,0.7813,0.7984,0.7803,0.7944,40912.84,
20060929,0.7914,0.8074,0.7854,0.8054,43759.93,
20061009,0.8094,0.8144,0.8014,0.8054,36424.94,
20061010,0.8054,0.8394,0.8014,0.8314,92254.95,
20061011,0.8314,0.8735,0.8264,0.8655,169436.24,
20061012,0.8655,0.8735,0.8455,0.8505,65398.96,
20061013,0.8475,0.8635,0.8414,0.8505,40689.76,
20061016,0.8485,0.8505,0.8284,0.8294,37187.26,
20061017,0.8274,0.8364,0.8204,0.8244,35317.38,
20061018,0.8254,0.8344,0.8194,0.8314,31624.52,
20061019,0.8314,0.8384,0.8294,0.8354,28060.18,
20061020,0.8344,0.8364,0.8214,0.8244,35661.78,
20061023,0.8244,0.8254,0.8004,0.8014,45961.37,
20061024,0.8024,0.8174,0.8024,0.8134,23083.36,
20061025,0.8234,0.8274,0.8044,0.8114,30604.41,
20061026,0.8104,0.8174,0.8064,0.8144,17631.07,
20061027,0.8164,0.8294,0.8074,0.8264,38008.59,
20061030,0.8264,0.8394,0.8144,0.8274,38360.34,
20061031,0.8364,0.8785,0.8364,0.8705,177787.29,
20061101,0.8675,0.8975,0.8615,0.8765,149275.21,
20061102,0.8795,0.9066,0.8685,0.8935,132528.5,
20061103,0.8955,0.9436,0.8945,0.9326,168521.15,
20061106,0.9316,0.9486,0.9146,0.9276,104578.97,
20061107,0.9306,0.9546,0.9066,0.9406,119304.7,
20061108,0.9376,0.9396,0.9196,0.9226,57084.73,
20061109,0.9166,0.9506,0.9146,0.9426,89018.7,
20061110,0.9416,0.9426,0.8955,0.9276,86429.59,
20061113,0.9236,0.9536,0.9196,0.9306,92574.85,
20061114,0.9316,0.9386,0.9096,0.9326,71500.37,
20061115,0.9326,1.0248,0.9286,1.0218,218095.72,
20061116,1.0268,1.0708,0.9917,1.0328,208700.88,
20061117,1.0268,1.1109,1.0168,1.0889,189096.88,
20061120,1.0909,1.1299,1.0728,1.1189,129857.84,
20061121,1.1199,1.1209,1.0728,1.1019,100261.71,
20061122,1.1009,1.1009,1.0648,1.0738,87618.9,
20061123,1.0759,1.0999,1.0688,1.0879,81053.87,
20061124,1.0839,1.0839,1.0498,1.0568,82013.59,
20061127,1.0568,1.152,1.0528,1.148,116547.39,
20061128,1.155,1.169,1.0959,1.1169,86975.24,
20061129,1.0899,1.137,1.0638,1.1159,64302.0,
20061130,1.1219,1.138,1.1029,1.1219,106956.73,
20061201,1.1319,1.175,1.1219,1.145,137742.12,
20061204,1.145,1.185,1.145,1.152,87789.26,
20061205,1.152,1.162,1.1209,1.147,86270.62,
20061206,1.144,1.144,1.0638,1.0909,85264.14,
20061207,1.0819,1.1169,1.0728,1.0819,112815.82,
20061208,1.0708,1.0718,1.0258,1.0318,79685.53,
20061211,1.0278,1.0879,1.0228,1.0829,73414.62,
20061212,1.0899,1.1059,1.0618,1.1019,57961.86,
20061213,1.1019,1.152,1.1019,1.1199,85505.08,
20061214,1.1269,1.145,1.1119,1.139,77900.15,
20061215,1.1319,1.183,1.1269,1.162,97400.54,
20061218,1.16,1.1961,1.155,1.163,74509.77,
20061219,1.17,1.174,1.1199,1.1319,65653.39,
20061220,1.134,1.163,1.1019,1.15,60169.41,
20061221,1.149,1.2031,1.149,1.175,135420.07,
20061222,1.169,1.2181,1.162,1.1981,151059.92,
20061225,1.2031,1.2522,1.1931,1.2031,125927.88,
20061226,1.2031,1.2502,1.1921,1.1991,97700.38,
20061227,1.1961,1.1991,1.162,1.17,87034.29,
20061228,1.17,1.18,1.1279,1.1319,100749.94,
20061229,1.138,1.2081,1.138,1.189,90192.19,
20070104,1.2101,1.2662,1.1961,1.2011,163542.88,
20070105,1.183,1.2922,1.177,1.2772,199884.11,
20070108,1.2782,1.3373,1.2782,1.3313,116296.54,
20070109,1.3313,1.3854,1.3123,1.3754,102418.97,
20070110,1.3754,1.3914,1.3523,1.3744,77741.35,
20070111,1.3523,1.4074,1.3523,1.3684,91427.93,
20070112,1.3523,1.3633,1.3073,1.3193,210973.93,
20070115,1.3022,1.4184,1.2922,1.4064,67561.56,
20070116,1.4124,1.5036,1.4124,1.5016,81103.51,
20070117,1.5056,1.5236,1.4405,1.4605,83883.78,
20070118,1.4405,1.4996,1.4104,1.4906,58450.65,
20070119,1.5016,1.6028,1.5016,1.5627,68580.34,
20070122,1.6018,1.719,1.6018,1.719,77420.47,
20070123,1.754,1.8913,1.754,1.8913,180451.63,
20070124,1.9223,1.9303,1.8131,1.8412,134872.95,
20070125,1.8332,1.8692,1.7841,1.8211,101650.85,
20070126,1.7931,1.8332,1.6388,1.8332,103436.24,
20070129,1.8111,1.8312,1.764,1.7991,63884.72,
20070130,1.8181,1.8782,1.7891,1.8732,72688.61,
20070131,1.8632,1.8632,1.6879,1.7079,90653.83,
20070201,1.6629,1.6729,1.5527,1.6368,105146.27,
20070202,1.6028,1.6368,1.5657,1.5667,50584.57,
20070205,1.5527,1.6028,1.4996,1.5557,42534.41,
20070206,1.5897,1.5907,1.5026,1.5877,99042.75,
20070207,1.5988,1.6659,1.5967,1.6328,45448.47,
20070208,1.6128,1.6629,1.6078,1.6508,68323.37,
20070209,1.6538,1.6709,1.6008,1.6248,35612.67,
20070212,1.6468,1.7871,1.6248,1.7841,72203.29,
20070213,1.7871,1.8382,1.7841,1.8131,62091.62,
20070214,1.8151,1.8291,1.7831,1.7871,35811.06,
20070215,1.7991,1.8482,1.7971,1.8191,76344.0,
20070216,1.8231,1.9113,1.8031,1.8392,104041.62,
20070226,1.8392,1.8782,1.7911,1.8782,38532.34,
20070227,1.8732,1.8732,1.6909,1.6909,127366.4,
20070228,1.6228,1.7079,1.6128,1.6929,76125.94,
20070301,1.6729,1.6919,1.5727,1.5807,55910.12,
20070302,1.5827,1.6278,1.5507,1.5827,82706.79,
20070305,1.5837,1.6288,1.5126,1.5437,64561.74,
20070306,1.5497,1.6288,1.5447,1.6128,60329.67,
20070307,1.6478,1.6679,1.6308,1.6478,45487.74,
20070308,1.6528,1.6629,1.6228,1.6619,36323.4,
20070309,1.6629,1.6679,1.6178,1.6328,35793.9,
20070312,1.6328,1.6328,1.5827,1.6318,46962.36,
20070313,1.6328,1.7951,1.6028,1.768,111941.99,
20070314,1.762,1.762,1.6328,1.7029,74095.84,
20070315,1.7029,1.718,1.6789,1.6929,74986.84,
20070316,1.7029,1.7069,1.6298,1.6378,63263.89,
20070319,1.5817,1.6929,1.5607,1.6669,37252.78,
20070320,1.6669,1.747,1.6669,1.6989,48294.11,
20070321,1.7039,1.732,1.6959,1.7029,66063.12,
20070322,1.7029,1.717,1.6829,1.6989,78537.91,
20070323,1.7009,1.7009,1.6348,1.6508,67607.64,
