date,open,high,low,close,volume,openinterest
1995-06-26,650.91,654.78,647.81,653.4,820606.0,
1995-06-27,655.96,659.78,648.84,649.93,1386078.0,
1995-06-28,649.28,649.48,643.52,647.64,792094.0,
1995-06-29,647.82,650.82,641.57,643.92,799524.0,
1995-06-30,641.6,641.6,625.7,630.58,1917740.0,
1995-07-03,623.14,623.19,612.92,613.18,1260256.0,
1995-07-04,612.24,620.62,610.33,620.62,908399.0,
1995-07-05,624.02,637.4,623.98,636.03,1157414.0,
1995-07-06,638.03,650.71,631.24,637.77,2040922.0,
1995-07-07,637.48,666.85,636.84,666.78,3066108.0,
1995-07-10,669.06,669.06,660.05,666.24,3409459.0,
1995-07-11,668.77,669.77,648.62,649.19,2245976.0,
1995-07-12,645.85,652.84,645.83,648.91,1134289.0,
1995-07-13,649.53,656.15,649.43,656.15,1588228.0,
1995-07-14,658.92,662.55,652.36,652.8,1766402.0,
1995-07-17,651.95,700.77,651.67,695.45,4618829.0,
1995-07-18,693.97,715.47,686.91,715.47,6692290.0,
1995-07-19,717.47,723.68,688.93,690.98,6698345.0,
1995-07-20,686.56,696.93,681.37,690.3,2763215.0,
1995-07-21,694.1,699.19,686.64,693.56,2876029.0,
1995-07-24,699.84,716.22,699.84,709.92,8588448.0,
1995-07-25,709.72,712.28,699.6,703.58,4677425.0,
1995-07-26,703.29,713.04,690.36,691.12,3705401.0,
1995-07-27,686.9,697.72,686.76,697.72,2246993.0,
1995-07-28,699.85,702.97,692.88,695.42,3230925.0,
1995-07-31,699.61,702.44,692.48,695.55,2324125.0,
1995-08-01,697.22,718.24,688.65,715.4,3194201.0,
1995-08-02,721.15,733.86,699.45,699.99,4544828.0,
1995-08-03,699.41,706.65,698.59,703.44,1817123.0,
1995-08-04,707.19,712.54,706.55,709.88,2570341.0,
1995-08-07,708.27,718.54,707.37,718.08,2689043.0,
1995-08-08,724.79,728.51,709.24,712.53,3566226.0,
1995-08-09,711.8,717.55,704.87,717.46,3623220.0,
1995-08-10,718.75,741.32,714.62,735.15,8558366.0,
1995-08-11,736.64,749.53,734.52,744.99,9059357.0,
1995-08-14,759.12,788.16,752.98,776.13,11835225.0,
1995-08-15,773.74,773.74,749.54,751.48,7278627.0,
1995-08-16,752.41,767.71,752.39,767.66,7800190.0,
1995-08-17,775.8,783.22,763.25,769.45,6967108.0,
1995-08-18,772.57,773.23,753.28,757.43,4953518.0,
1995-08-21,752.06,755.44,735.12,739.06,4113199.0,
1995-08-22,738.94,742.92,734.41,739.86,2430887.0,
1995-08-23,741.72,744.39,724.69,729.89,2515786.0,
1995-08-24,728.76,735.42,718.05,733.85,2596307.0,
1995-08-25,733.19,734.51,723.9,727.58,2207277.0,
1995-08-28,724.1,728.68,722.53,725.62,1478849.0,
1995-08-29,728.11,741.65,719.87,722.08,2568240.0,
1995-08-30,721.75,725.87,714.04,715.73,1793817.0,
1995-08-31,715.56,723.87,711.11,723.87,1882342.0,
1995-09-01,726.05,728.85,720.99,728.84,2036533.0,
1995-09-04,731.42,737.94,728.99,737.89,2865883.0,
1995-09-05,743.21,751.58,736.22,739.53,2698624.0,
1995-09-06,738.99,754.2,738.27,753.75,3817502.0,
1995-09-07,758.29,766.03,753.01,753.84,6190180.0,
1995-09-08,753.28,758.18,747.06,751.08,3051478.0,
1995-09-11,756.68,775.45,755.62,775.45,4213794.0,
1995-09-12,791.36,792.54,760.76,763.69,4611117.0,
1995-09-13,764.91,767.12,755.0,763.18,3426015.0,
1995-09-14,765.14,766.06,754.47,758.13,5448405.0,
1995-09-15,756.65,757.89,749.89,755.93,2691833.0,
1995-09-18,757.99,758.18,751.31,757.4,2418002.0,
1995-09-19,761.17,762.18,735.21,736.74,3154083.0,
1995-09-20,730.28,731.54,721.0,726.14,2027674.0,
1995-09-21,726.32,731.89,726.25,731.17,1367015.0,
1995-09-22,732.07,733.81,727.37,730.01,1074830.0,
1995-09-25,730.01,730.01,717.43,723.35,1210792.0,
1995-09-26,723.22,729.29,721.79,728.86,1022871.0,
1995-09-27,727.47,728.21,707.61,708.46,2608655.0,
1995-09-28,705.02,711.19,699.1,711.19,2068937.0,
1995-09-29,711.91,722.43,711.91,722.43,1922061.0,
1995-10-04,724.04,725.2,716.07,717.79,1222045.0,
1995-10-05,718.0,724.92,715.64,724.88,1020401.0,
1995-10-06,724.88,729.54,718.93,719.96,2323431.0,
1995-10-09,717.99,717.99,704.41,706.29,2345760.0,
1995-10-10,704.55,720.43,703.34,708.63,3995194.0,
1995-10-11,705.56,710.89,700.69,710.89,4139230.0,
1995-10-12,713.25,714.86,703.8,704.4,5487184.0,
1995-10-13,702.49,711.53,693.86,702.98,3929210.0,
1995-10-16,702.13,706.4,696.79,701.34,2591953.0,
1995-10-17,700.86,705.6,698.48,702.4,1888299.0,
1995-10-18,705.72,716.83,705.72,716.83,4273054.0,
1995-10-19,719.76,720.75,700.83,702.79,4527197.0,
1995-10-20,700.33,726.29,697.56,726.29,3221212.0,
1995-10-23,729.76,729.97,718.44,723.09,3877994.0,
1995-10-24,724.79,727.4,720.23,723.57,3116097.0,
1995-10-25,765.21,765.48,740.74,760.41,8046441.0,
1995-10-26,757.11,759.73,731.14,731.47,6377618.0,
1995-10-27,730.96,735.06,721.47,722.37,3579319.0,
1995-10-30,722.86,724.57,719.24,722.78,2513254.0,
1995-10-31,723.43,726.49,715.4,717.32,2733567.0,
1995-11-01,716.46,727.5,712.27,723.39,3035687.0,
1995-11-02,723.96,728.35,719.14,721.7,2050365.0,
1995-11-03,720.77,727.79,720.77,727.78,3155308.0,
1995-11-06,729.04,736.15,728.99,736.15,2477455.0,
1995-11-07,736.9,736.91,728.05,729.69,2034498.0,
1995-11-08,725.33,725.33,708.58,711.61,2553375.0,
1995-11-09,708.58,714.53,700.82,711.2,2051134.0,
1995-11-10,710.75,712.19,708.0,708.76,1328636.0,
1995-11-13,705.89,705.92,686.43,688.7,1681681.0,
1995-11-14,687.06,691.25,684.47,688.87,1290281.0,
1995-11-15,688.5,692.2,680.68,692.2,1705474.0,
1995-11-16,690.11,691.09,681.25,682.44,2658306.0,
1995-11-17,680.08,682.23,675.37,676.19,1233322.0,
1995-11-20,671.8,677.11,668.63,674.74,828513.0,
1995-11-21,675.18,678.86,675.18,678.42,1173928.0,
1995-11-22,678.64,679.34,662.86,663.32,914955.0,
1995-11-23,662.61,664.86,657.64,658.37,1017387.0,
1995-11-24,656.96,662.05,654.09,659.37,763563.0,
1995-11-27,658.08,658.32,644.56,645.03,856620.0,
1995-11-28,643.73,652.57,638.31,652.57,959655.0,
1995-11-29,652.1,652.1,640.55,641.59,732428.0,
1995-11-30,639.51,652.62,632.03,641.14,923616.0,
1995-12-01,631.55,639.49,624.93,633.81,921951.0,
1995-12-04,632.72,635.73,632.24,634.92,412218.0,
1995-12-05,636.43,638.76,635.59,637.22,460212.0,
1995-12-06,637.3,637.32,627.85,628.43,641821.0,
1995-12-07,628.63,632.37,627.06,631.84,500832.0,
1995-12-08,631.95,643.36,631.84,636.78,1458221.0,
1995-12-11,636.82,639.29,618.08,619.26,1137729.0,
1995-12-12,616.34,633.93,605.09,629.45,1476493.0,
1995-12-13,629.84,631.02,613.19,613.8,1433506.0,
1995-12-14,613.07,617.86,611.49,614.75,766437.0,
1995-12-15,612.6,612.61,601.02,603.89,993696.0,
1995-12-18,600.65,600.65,591.51,592.14,809700.0,
1995-12-19,592.72,596.35,590.9,592.06,639003.0,
1995-12-20,593.51,601.1,593.51,601.04,665901.0,
1995-12-21,601.91,606.69,597.23,597.43,957680.0,
1995-12-22,596.26,599.71,591.37,594.24,696867.0,
1995-12-25,590.76,590.76,579.26,580.03,709792.0,
1995-12-26,578.79,580.38,571.43,572.22,548952.0,
1995-12-27,571.68,573.87,562.33,570.4,809123.0,
1995-12-28,568.77,569.19,555.66,556.82,809372.0,
1995-12-29,555.74,561.61,552.84,555.29,822337.0,
1996-01-02,550.26,550.26,537.38,537.87,482478.0,
1996-01-03,535.23,542.74,530.79,542.42,556192.0,
1996-01-04,541.94,558.94,539.76,558.76,1105913.0,
1996-01-05,559.03,561.36,536.12,536.37,1386371.0,
1996-01-08,533.33,540.04,527.91,539.17,696207.0,
1996-01-09,541.35,559.64,540.99,558.62,1894742.0,
1996-01-10,552.3,552.31,540.59,547.62,1531535.0,
1996-01-11,547.46,552.56,543.12,545.64,1157744.0,
1996-01-12,545.23,549.76,541.67,547.11,967429.0,
1996-01-15,545.05,551.91,543.83,551.04,919361.0,
1996-01-16,551.82,554.9,545.49,547.76,852911.0,
1996-01-17,546.21,548.57,535.24,537.31,981153.0,
1996-01-18,533.38,533.41,517.3,517.63,1267549.0,
1996-01-19,515.0,523.59,512.83,523.51,863912.0,
1996-01-22,520.95,521.0,514.16,516.46,682624.0,
1996-01-23,515.48,522.41,515.48,519.6,556340.0,
1996-01-24,519.94,524.33,519.94,522.63,779977.0,
1996-01-25,523.75,538.96,520.74,521.37,2307320.0,
1996-01-26,516.44,527.07,515.37,525.57,967330.0,
1996-01-29,526.2,530.17,525.49,529.14,1098300.0,
1996-01-30,531.3,532.65,525.6,532.57,1153756.0,
1996-01-31,531.46,538.11,530.12,537.35,1964732.0,
1996-02-01,536.24,537.17,532.61,536.68,962217.0,
1996-02-02,535.12,536.04,528.57,536.04,993070.0,
1996-02-05,537.23,537.27,522.48,522.85,1220876.0,
1996-02-06,520.08,522.67,518.18,520.69,776204.0,
1996-02-07,520.37,524.72,519.65,524.3,673555.0,
1996-02-08,523.74,524.65,521.13,521.86,378694.0,
1996-02-09,522.0,525.43,521.11,525.41,329658.0,
1996-02-12,523.57,524.06,523.57,523.85,364642.0,
1996-02-13,525.14,530.75,524.96,529.58,471762.0,
1996-02-14,530.09,534.18,528.71,529.25,497882.0,
1996-02-15,529.32,538.35,528.5,536.98,830979.0,
1996-02-16,537.13,553.83,537.13,552.94,1870610.0,
1996-03-04,583.38,601.98,572.91,601.98,4480923.0,
1996-03-05,600.46,606.51,582.73,587.06,4289672.0,
1996-03-06,582.37,583.33,558.69,559.7,2514257.0,
1996-03-07,558.12,569.33,558.04,569.33,1148420.0,
1996-03-08,566.89,574.78,559.18,573.13,1334412.0,
1996-03-11,574.19,575.47,565.53,568.12,1157246.0,
1996-03-12,566.3,566.3,556.41,563.88,1166225.0,
1996-03-13,562.77,566.13,561.03,563.2,661702.0,
1996-03-14,562.98,564.73,561.5,562.3,592667.0,
1996-03-15,561.44,563.5,557.54,562.39,597795.0,
1996-03-18,561.81,568.02,561.09,567.87,980704.0,
1996-03-19,568.14,571.13,565.34,566.55,763322.0,
1996-03-20,566.28,570.48,566.24,569.67,803071.0,
1996-03-21,570.22,574.01,569.31,569.76,1118479.0,
1996-03-22,569.51,571.33,566.52,570.18,884935.0,
1996-03-25,570.77,572.75,569.37,570.24,962361.0,
1996-03-26,570.25,570.74,562.97,563.52,890455.0,
1996-03-27,562.73,562.98,557.32,562.35,684522.0,
1996-03-28,562.31,562.44,553.89,554.04,1060697.0,
1996-03-29,553.79,557.33,549.72,556.39,1085856.0,
1996-04-01,566.21,573.95,561.95,566.19,1371654.0,
1996-04-02,564.94,564.99,556.91,557.21,676068.0,
1996-04-03,557.56,562.28,556.23,560.98,484239.0,
1996-04-04,561.19,564.47,559.82,563.19,536910.0,
1996-04-05,563.67,584.18,563.67,582.53,1157159.0,
1996-04-08,583.63,587.6,578.32,581.38,1899630.0,
1996-04-09,580.63,580.94,576.61,578.07,859305.0,
1996-04-10,578.37,582.3,577.73,579.82,1004596.0,
1996-04-11,579.51,583.38,576.99,583.38,998554.0,
1996-04-12,584.39,593.73,584.39,586.96,1548458.0,
1996-04-15,585.95,587.92,583.32,584.67,827849.0,
1996-04-16,584.27,591.42,584.22,590.85,1350672.0,
1996-04-17,594.15,597.77,591.89,593.38,1740492.0,
1996-04-18,592.81,600.28,589.8,600.28,1656789.0,
1996-04-19,602.15,618.27,602.15,618.12,4123339.0,
1996-04-22,624.93,627.65,613.94,613.97,5312174.0,
1996-04-23,611.37,623.77,609.89,623.77,2881555.0,
1996-04-24,633.8,664.65,633.8,664.65,7184553.0,
1996-04-25,674.47,686.38,650.82,652.67,6689213.0,
1996-04-26,660.14,714.56,660.14,707.61,10071376.0,
1996-04-29,722.57,739.29,710.0,738.62,8780222.0,
1996-04-30,728.39,738.5,679.45,681.16,7235604.0,
1996-05-02,715.97,721.66,652.76,654.43,5179001.0,
1996-05-03,654.43,660.27,645.01,650.04,2960827.0,
1996-05-06,648.23,672.85,648.23,671.28,5766488.0,
1996-05-07,677.44,682.62,660.02,661.16,4933715.0,
1996-05-08,659.7,666.86,653.12,661.27,3119170.0,
1996-05-09,659.4,669.8,654.82,656.9,2672481.0,
1996-05-10,656.33,661.47,648.0,661.47,2225074.0,
1996-05-13,665.49,672.76,663.68,666.1,3831605.0,
1996-05-14,668.58,672.44,663.34,665.41,2811699.0,
1996-05-15,665.75,682.05,664.99,682.05,2782651.0,
1996-05-16,687.51,698.37,682.27,683.07,5889047.0,
1996-05-17,685.205,712.051,682.409,711.93,4320810.0,
1996-05-20,719.192,725.161,699.365,703.084,6628097.0,
1996-05-21,701.959,707.062,660.928,661.852,4715549.0,
1996-05-22,658.146,672.61,657.426,668.621,3663837.0,
1996-05-23,668.698,670.245,641.568,642.673,3292401.0,
1996-05-24,638.759,644.919,630.42,639.802,2519110.0,
1996-05-27,639.513,642.106,635.016,637.959,1207223.0,
1996-05-28,638.569,647.063,638.179,646.912,1934188.0,
1996-05-29,648.546,652.282,646.836,650.555,1417899.0,
1996-05-30,650.61,650.895,634.023,636.364,1681183.0,
1996-05-31,633.916,653.224,632.22,643.65,2416099.0,
1996-06-03,643.955,652.519,636.457,641.092,3233044.0,
1996-06-04,642.063,656.587,642.0,651.511,3183675.0,
1996-06-05,654.782,696.97,654.041,696.97,5991263.0,
1996-06-06,703.031,715.578,691.487,702.637,7776633.0,
1996-06-07,720.436,739.438,716.541,727.341,10691870.0,
1996-06-10,740.108,764.633,736.988,764.386,10640451.0,
1996-06-11,765.325,765.354,742.398,752.26,7705698.0,
1996-06-12,761.385,774.012,751.342,755.772,8058351.0,
1996-06-13,758.222,769.302,745.534,768.681,6929639.0,
1996-06-14,781.984,790.318,772.394,777.275,10172193.0,
1996-06-17,779.711,780.354,750.04,751.996,6021042.0,
1996-06-18,749.298,793.6,748.561,793.564,5398729.0,
1996-06-19,801.098,814.201,787.366,796.911,7345856.0,
1996-06-20,788.92,802.614,783.469,793.585,3975064.0,
1996-06-21,797.901,806.104,793.42,796.108,3773213.0,
1996-06-24,797.867,799.029,789.09,793.339,3391442.0,
1996-06-25,764.658,788.693,762.132,780.65,3668148.0,
1996-06-26,782.152,802.04,782.152,801.463,3894474.0,
1996-06-27,811.509,819.839,801.74,806.461,5731744.0,
1996-06-28,809.603,811.879,798.036,804.251,4364062.0,
1996-07-01,800.909,801.05,755.322,761.115,6027652.0,
1996-07-02,758.467,766.066,753.639,759.713,3613407.0,
1996-07-03,767.108,786.159,766.432,786.134,5436389.0,
1996-07-04,790.277,794.854,774.07,785.429,6181885.0,
1996-07-05,788.102,797.151,783.861,785.379,7135117.0,
1996-07-08,794.128,807.894,790.092,807.339,7274347.0,
1996-07-09,815.02,822.508,807.434,817.612,7673064.0,
1996-07-10,821.096,825.392,809.352,820.046,6574262.0,
1996-07-11,822.175,822.389,790.569,792.068,5395230.0,
1996-07-12,784.264,796.41,778.871,796.41,3801905.0,
1996-07-15,794.88,796.25,780.15,789.158,3665840.0,
1996-07-16,796.757,823.772,793.69,823.08,5681102.0,
1996-07-17,830.646,841.408,808.495,808.99,7192647.0,
1996-07-18,808.092,819.559,808.092,818.044,3814635.0,
1996-07-19,824.009,857.079,820.661,856.928,8602257.0,
1996-07-22,871.478,887.067,870.219,884.939,10828270.0,
1996-07-23,888.918,889.413,864.509,871.487,6847447.0,
1996-07-24,874.972,894.729,874.972,887.596,7767470.0,
1996-07-25,887.25,894.214,867.092,868.159,8224689.0,
1996-07-26,868.275,872.267,840.205,845.123,6530364.0,
1996-07-29,846.188,855.499,837.196,855.421,4168558.0,
1996-07-30,861.721,865.502,834.871,836.932,4093727.0,
1996-07-31,836.672,841.719,820.851,822.477,3568602.0,
1996-08-01,823.172,843.014,814.886,835.105,3713304.0,
1996-08-02,842.395,850.589,828.664,838.875,3918272.0,
1996-08-05,846.031,853.199,838.598,853.193,3252658.0,
1996-08-06,854.775,862.433,848.358,862.223,3764331.0,
1996-08-07,865.493,873.028,862.613,867.267,5114482.0,
1996-08-08,871.029,877.919,869.547,875.999,4467449.0,
1996-08-09,875.187,880.309,857.735,871.604,5434288.0,
1996-08-12,880.13,894.858,880.13,886.046,5292406.0,
1996-08-13,885.89,887.35,872.396,874.805,3380463.0,
1996-08-14,875.785,879.089,868.738,871.645,3066998.0,
1996-08-15,872.831,878.571,864.768,865.827,3703103.0,
1996-08-16,862.681,862.88,838.418,853.87,3927559.0,
1996-08-19,852.335,852.353,834.851,835.209,2532430.0,
1996-08-20,834.73,837.575,820.766,822.442,2715780.0,
1996-08-21,825.691,842.684,825.605,833.606,3533549.0,
1996-08-22,838.196,842.458,816.046,818.196,3002311.0,
1996-08-23,824.887,824.887,786.44,803.693,3508527.0,
1996-08-26,789.148,800.533,770.85,773.068,2941322.0,
1996-08-27,769.787,787.484,766.7,787.467,2596491.0,
1996-08-28,790.716,806.356,789.062,796.839,3499275.0,
1996-08-29,797.314,797.977,783.958,788.734,3142907.0,
1996-08-30,791.392,809.968,791.39,809.938,4664219.0,
1996-09-02,812.942,813.567,803.128,804.778,3629176.0,
1996-09-03,805.533,818.879,799.011,800.223,3634716.0,
1996-09-04,797.898,813.464,795.073,812.015,3717969.0,
1996-09-05,817.37,838.667,812.932,814.383,7055527.0,
1996-09-06,813.592,818.356,796.173,801.234,3614965.0,
1996-09-09,798.597,799.977,791.626,793.586,3603709.0,
1996-09-10,793.219,793.219,763.147,764.449,3579191.0,
1996-09-11,762.806,773.598,754.587,769.245,2902595.0,
1996-09-12,780.324,784.182,754.109,757.087,4951125.0,
1996-09-13,756.391,779.069,752.684,779.069,3294425.0,
1996-09-16,779.853,784.478,771.802,778.293,3105759.0,
1996-09-17,777.728,785.111,774.146,776.479,2825712.0,
1996-09-18,781.335,782.729,757.943,760.756,2960647.0,
1996-09-19,756.113,769.131,754.283,769.099,2047827.0,
1996-09-20,772.289,805.538,770.042,805.538,3632568.0,
1996-09-23,812.942,852.037,812.308,851.986,8750209.0,
1996-09-24,857.416,865.492,845.393,849.924,7619116.0,
1996-09-25,855.345,858.601,830.251,835.181,5269653.0,
1996-09-26,837.683,857.441,837.68,854.664,5528705.0,
1996-09-27,861.623,875.525,855.752,875.525,6779711.0,
1996-10-03,887.852,891.705,864.672,865.486,5855275.0,
1996-10-04,864.194,869.65,855.788,863.459,3849198.0,
1996-10-07,866.072,869.871,852.831,864.663,4401367.0,
1996-10-08,869.075,882.085,865.421,877.607,5362932.0,
1996-10-09,882.187,883.62,865.565,874.011,5107229.0,
1996-10-10,878.052,904.135,877.337,904.095,9745683.0,
1996-10-11,909.061,912.007,898.716,909.894,11252542.0,
1996-10-14,919.704,943.552,919.704,940.786,12502362.0,
1996-10-15,943.806,944.935,925.661,937.293,8655867.0,
1996-10-16,944.347,953.404,921.145,933.883,8499455.0,
1996-10-17,931.114,952.451,928.083,952.322,8331416.0,
1996-10-18,960.551,968.215,937.772,939.932,9963990.0,
1996-10-21,943.028,964.439,943.028,964.392,7409761.0,
1996-10-22,952.934,978.977,943.025,976.471,10114057.0,
1996-10-23,989.32,1011.133,986.72,1010.834,14262611.0,
1996-10-24,1017.458,1020.972,1004.367,1007.914,11165096.0,
1996-10-25,1006.301,1016.907,994.824,1012.672,11273987.0,
1996-10-28,1001.228,1026.842,1000.07,1022.864,10295494.0,
1996-10-29,1032.611,1038.811,1013.49,1017.518,11142888.0,
1996-10-30,1017.064,1022.021,955.231,958.939,8913422.0,
1996-10-31,972.165,983.229,949.59,976.71,7183930.0,
1996-11-01,935.169,962.107,906.955,930.789,7974747.0,
1996-11-04,930.996,947.875,929.73,945.117,5628502.0,
1996-11-05,947.442,950.361,922.667,928.029,5038555.0,
1996-11-06,925.755,928.465,896.875,915.051,3971998.0,
1996-11-07,919.95,931.6,915.621,928.141,3494761.0,
1996-11-08,927.241,927.388,911.915,919.674,3054420.0,
1996-11-11,923.368,933.969,922.196,933.969,3631432.0,
1996-11-12,937.699,949.246,928.976,943.003,4937158.0,
1996-11-13,945.976,951.09,932.93,940.522,4520260.0,
1996-11-14,944.463,957.608,943.607,953.19,5539152.0,
1996-11-15,951.513,958.615,943.802,950.827,5509857.0,
1996-11-18,952.726,1004.948,948.817,1004.689,8278962.0,
1996-11-19,1019.619,1047.393,1008.231,1015.958,12890007.0,
1996-11-20,1010.81,1018.894,992.269,1014.925,8541935.0,
1996-11-21,1018.051,1025.579,937.841,940.773,8714657.0,
1996-11-22,928.515,952.027,919.607,951.832,6362317.0,
1996-11-25,948.587,976.552,938.806,976.55,6440178.0,
1996-11-26,981.467,985.133,957.807,967.589,6201207.0,
1996-11-27,966.935,987.184,960.456,980.381,5476056.0,
1996-11-28,983.01,1002.54,978.509,992.639,7510755.0,
1996-11-29,997.851,1037.158,997.835,1032.947,13130487.0,
1996-12-02,1056.675,1134.903,1056.675,1134.523,20411528.0,
1996-12-03,1157.125,1177.675,1118.831,1122.989,21485675.0,
1996-12-04,1117.03,1170.602,1115.265,1169.92,14828441.0,
1996-12-05,1199.384,1215.251,1180.208,1212.081,19687107.0,
1996-12-06,1207.303,1220.305,1194.768,1212.889,14430518.0,
1996-12-09,1227.479,1250.562,1227.475,1247.658,15603201.0,
1996-12-10,1244.114,1244.114,1202.279,1230.254,12963367.0,
1996-12-11,1225.385,1258.689,1220.406,1244.9,12680276.0,
1996-12-12,1248.139,1254.295,1167.979,1177.136,11204061.0,
1996-12-13,1164.343,1175.442,1108.293,1110.038,9742486.0,
1996-12-16,1005.009,1005.123,999.631,1000.022,1433003.0,
1996-12-17,907.653,943.372,903.852,905.579,6014684.0,
1996-12-18,872.355,975.962,869.024,972.73,10124334.0,
1996-12-19,971.148,983.244,893.466,902.423,8908300.0,
1996-12-20,881.086,898.922,864.258,885.238,6198930.0,
1996-12-23,900.32,911.585,890.836,902.014,4437240.0,
1996-12-24,907.632,911.122,864.149,865.577,3665224.0,
1996-12-25,870.444,897.448,855.847,895.177,4159185.0,
1996-12-26,904.022,924.332,890.407,924.235,5522191.0,
1996-12-27,925.8,927.095,903.823,922.348,5509004.0,
1996-12-30,929.724,938.546,923.945,934.213,5717505.0,
1996-12-31,935.907,935.97,912.974,917.018,4721433.0,
1997-01-02,914.06,920.193,909.464,919.435,2653037.0,
1997-01-03,921.1,922.392,896.993,899.613,3429165.0,
1997-01-06,890.98,892.022,875.887,876.495,2416088.0,
1997-01-07,872.805,903.003,871.784,898.171,2518248.0,
1997-01-08,899.834,902.525,887.227,896.408,2313690.0,
1997-01-09,897.99,914.333,897.94,906.975,2526501.0,
1997-01-10,908.557,918.506,906.546,918.401,3337217.0,
1997-01-13,923.545,931.441,922.736,929.521,3881413.0,
1997-01-14,929.55,929.59,903.621,907.85,3043939.0,
1997-01-15,905.475,919.419,905.056,916.718,1937957.0,
1997-01-16,917.483,922.1,908.259,915.006,1940147.0,
1997-01-17,916.105,921.144,912.656,919.851,2236668.0,
1997-01-20,922.469,933.364,922.063,933.28,2749331.0,
1997-01-21,937.04,939.018,926.091,929.113,3393618.0,
1997-01-22,929.359,942.725,929.005,942.436,3342414.0,
1997-01-23,945.594,947.545,940.496,945.8,3969012.0,
1997-01-24,945.525,954.304,934.644,953.918,3737870.0,
1997-01-27,957.248,959.867,952.402,959.057,4799149.0,
1997-01-28,957.877,957.88,947.912,956.311,3286744.0,
1997-01-29,955.959,964.016,955.098,962.102,4130859.0,
1997-01-30,960.494,962.972,955.466,960.171,3523831.0,
1997-01-31,960.259,967.897,960.079,964.742,4088016.0,
1997-02-17,969.531,985.207,959.749,982.404,3616966.0,
1997-02-18,980.481,999.225,893.746,894.847,7273848.0,
1997-02-19,911.576,962.694,911.576,962.691,5407282.0,
1997-02-20,870.184,971.511,870.184,965.082,9530846.0,
1997-02-21,967.676,1017.316,967.494,1017.131,13808384.0,
1997-02-24,1028.354,1032.702,1004.619,1009.564,11122759.0,
1997-02-25,1009.053,1028.335,1009.034,1017.958,7125747.0,
1997-02-26,1019.863,1031.514,1015.388,1031.514,6167621.0,
1997-02-27,1035.318,1038.485,1020.341,1025.3,6600775.0,
1997-02-28,1023.367,1040.33,1010.269,1040.273,6698066.0,
1997-03-03,1044.613,1063.045,1043.927,1063.045,9005945.0,
1997-03-04,1063.285,1070.217,1048.438,1068.163,9139791.0,
1997-03-05,1067.583,1072.462,1051.515,1052.147,7887031.0,
1997-03-06,1045.889,1079.134,1044.235,1079.134,8700560.0,
1997-03-07,1083.007,1086.636,1070.859,1077.72,8140573.0,
1997-03-10,1085.91,1100.51,1085.886,1099.679,8631868.0,
1997-03-11,1103.43,1109.95,1092.721,1109.733,8332303.0,
1997-03-12,1112.713,1126.42,1109.471,1126.162,9627853.0,
1997-03-13,1128.709,1131.735,1108.889,1117.281,9139949.0,
1997-03-14,1114.74,1125.819,1092.704,1125.8,8188593.0,
1997-03-17,1138.275,1159.539,1138.275,1158.476,11284870.0,
1997-03-18,1164.963,1177.02,1148.075,1162.634,10507794.0,
1997-03-19,1167.042,1170.396,1156.186,1161.265,8071929.0,
1997-03-20,1162.256,1168.493,1119.674,1120.719,7576374.0,
1997-03-21,1116.721,1167.209,1116.586,1167.168,7383739.0,
1997-03-24,1186.951,1196.644,1181.333,1191.732,10888618.0,
1997-03-25,1198.159,1201.621,1180.878,1197.844,9006469.0,
1997-03-26,1204.211,1215.473,1201.168,1215.308,8872766.0,
1997-03-27,1220.552,1228.238,1202.766,1214.257,9687737.0,
1997-03-28,1213.812,1219.036,1199.532,1202.668,7532681.0,
1997-03-31,1210.015,1234.957,1210.0,1234.617,8505750.0,
1997-04-01,1243.873,1246.31,1234.246,1241.028,8367888.0,
1997-04-02,1246.407,1249.573,1232.314,1233.847,7583241.0,
1997-04-03,1233.819,1246.176,1222.556,1246.03,6891523.0,
1997-04-04,1258.071,1269.735,1251.597,1260.963,10161852.0,
1997-04-07,1259.589,1276.57,1252.754,1276.409,10098885.0,
1997-04-08,1277.055,1278.295,1246.72,1247.264,8053775.0,
1997-04-09,1251.571,1286.909,1251.561,1286.849,9604504.0,
1997-04-10,1293.257,1299.742,1279.491,1281.891,10861329.0,
1997-04-11,1279.341,1283.56,1251.005,1278.525,9223723.0,
1997-04-14,1293.977,1325.666,1293.977,1316.92,14119474.0,
1997-04-15,1318.572,1326.382,1298.181,1324.956,10320303.0,
1997-04-16,1334.307,1338.423,1318.156,1327.784,9697085.0,
1997-04-17,1323.419,1331.175,1319.759,1323.369,7803004.0,
1997-04-18,1325.226,1338.852,1305.955,1338.033,8801098.0,
1997-04-21,1355.559,1365.219,1350.798,1362.075,12377890.0,
1997-04-22,1362.982,1368.881,1354.451,1365.497,10857721.0,
1997-04-23,1370.047,1380.356,1368.649,1378.842,10522662.0,
1997-04-24,1370.174,1386.517,1356.52,1380.281,10035406.0,
1997-04-25,1382.925,1386.265,1363.981,1364.975,10444571.0,
1997-04-28,1372.26,1381.564,1346.258,1351.997,9226121.0,
1997-04-29,1353.998,1376.815,1335.755,1376.77,8349533.0,
1997-04-30,1385.302,1396.481,1376.456,1393.749,8331599.0,
1997-05-05,1398.141,1448.99,1398.048,1448.926,10288347.0,
1997-05-06,1462.025,1483.502,1459.682,1482.993,11585373.0,
1997-05-07,1495.218,1499.621,1464.861,1495.457,11442789.0,
